SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
543529,DELHIVERY   ,A ,Q,415.70,428.00,415.70,420.05,419.65,421.35,980,21244,8958562.00,
543530,PARADEEP    ,A ,Q,60.86,61.01,59.55,60.57,60.57,60.54,534,71292,4306476.00,
543531,TIERRA      ,X ,Q,131.00,131.00,123.55,127.80,123.55,128.45,12,529,67760.00,
543532,ETHOSLTD    ,B ,Q,1671.65,1674.25,1648.65,1662.70,1662.70,1654.90,381,1766,2926807.00,
543533,EMUDHRA     ,B ,Q,437.90,455.00,435.20,451.80,451.80,443.75,1456,19245,8604555.00,
543534,AETHER      ,A ,Q,885.90,888.00,857.65,861.55,861.55,869.50,884,4069,3518088.00,
543539,MODIS       ,M ,Q,170.00,172.00,169.00,172.00,172.00,175.00,3,3200,544800.00,
543540,PGCRL       ,M ,Q,309.90,309.90,309.90,309.90,309.90,300.00,1,600,185940.00,
543541,SAILANI     ,M ,Q,21.00,22.25,21.00,22.25,22.25,22.50,2,3200,69200.00,
543542,KESAR       ,M ,Q,535.20,535.20,535.20,535.20,535.20,509.75,3,2400,1284480.00,
543544,JAYANT      ,M ,Q,89.90,90.50,85.51,89.00,89.00,89.90,19,15000,1327267.00,
543545,VEERKRUPA   ,M ,Q,2.12,2.13,2.12,2.13,2.13,2.03,49,1118900,2382255.00,
543546,HEALTHYLIFE ,M ,Q,4.30,4.30,4.30,4.30,4.30,4.21,3,30000,129000.00,
543547,DDEVPLASTIK ,B ,Q,200.00,202.00,193.20,197.95,198.00,200.60,819,47356,9353988.00,
543563,MOHEALTH    ,B ,Q,27.60,27.68,27.60,27.60,27.60,27.73,3,4,110.00,
543568,ICICIMOM30  ,B ,Q,22.59,22.68,22.41,22.65,22.65,22.72,42,1222,27461.00,
543569,HDFCNIF100  ,B ,Q,18.80,19.39,18.80,19.30,19.30,19.19,49,515,9935.00,
543570,HDFCNEXT50  ,B ,Q,44.10,44.15,43.70,44.15,44.15,44.15,53,1862,81957.00,
543571,ICICIINFRA  ,B ,Q,61.69,62.51,61.60,62.51,62.51,61.87,19,326,20349.00,
543572,DSPSILVETF  ,E ,Q,70.10,71.30,70.10,70.60,71.30,70.70,24,586,41439.00,
543573,SYRMA       ,A ,Q,606.80,615.00,590.00,608.55,612.45,600.80,1668,32158,19329948.00,
543574,NIFTYQLITY  ,B ,Q,16.31,16.40,16.11,16.26,16.26,16.32,152,5270,85620.00,
543575,MOMENTUM    ,B ,Q,22.45,22.55,22.31,22.53,22.53,22.41,19,539,12144.00,
543576,MOVALUE     ,B ,Q,60.38,62.40,60.38,62.15,62.15,61.92,16,72,4459.00,
543578,OLATECH     ,MT,Q,164.50,164.50,164.50,164.50,164.50,164.90,1,2000,329000.00,
543579,NATURO      ,M ,Q,14.30,15.15,14.30,15.15,15.15,14.95,2,8000,117800.00,
543590,RHETAN      ,M ,Q,8.10,8.49,8.10,8.12,8.10,8.50,11,82500,679425.00,
543591,DREAMFOLKS  ,B ,Q,492.95,492.95,480.95,485.90,485.90,489.80,705,12674,6143236.00,
543592,HDFCSILVER  ,E ,Q,71.77,71.77,70.11,70.75,70.75,70.02,48,1366,96503.00,
543593,DBOL        ,B ,Q,156.90,161.45,155.75,159.80,160.70,158.10,536,19902,3169342.00,
543594,DPL         ,M ,Q,13.72,14.74,13.72,14.22,14.22,14.44,46,159000,2212830.00,
543595,EPBIO       ,M ,Q,203.90,203.90,203.90,203.90,203.90,198.95,1,500,101950.00,
543596,TMB         ,B ,Q,543.00,556.75,543.00,549.05,550.00,564.15,379,4943,2711671.00,
543597,VOEPL       ,M ,Q,250.00,250.00,240.00,244.15,244.90,244.85,29,39000,9488900.00,
543599,KSOLVES     ,T ,Q,1076.00,1097.55,1040.00,1057.00,1057.00,1076.85,552,5605,5919087.00,
543600,HARSHA      ,A ,Q,385.05,385.85,379.00,380.05,381.90,389.70,835,7621,2901240.00,
543605,HDFCQUAL    ,B ,Q,43.08,44.03,43.08,43.97,43.97,44.18,14,99,4351.00,
543606,CONTAINE    ,MT,Q,82.50,82.95,82.50,82.95,82.95,79.00,4,10000,828400.00,
543607,HDFCGROWTH  ,B ,Q,97.60,97.85,97.47,97.85,97.85,98.06,3,35,3424.00,
543608,HDFCVALUE   ,B ,Q,102.68,103.00,102.42,102.43,102.43,103.35,13,343,35228.00,
543614,TIPSFILMS   ,T ,Q,521.00,539.95,520.00,527.00,527.00,522.70,22,758,402503.00,
543615,SRSOLTD     ,M ,Q,162.00,165.00,161.00,165.00,165.00,163.20,3,2400,390400.00,
543616,TLL         ,M ,Q,189.50,190.00,189.20,189.20,189.20,189.50,4,4800,910440.00,
543617,REETECH     ,M ,Q,56.95,56.95,56.95,56.95,56.95,55.00,1,12000,683400.00,
543618,CARGOTRANS  ,M ,Q,87.90,87.90,80.05,85.00,85.00,80.33,9,13500,1133550.00,
543620,INA         ,M ,Q,578.00,580.00,565.00,566.30,565.00,564.25,28,28000,15913350.00,
543621,CARGOSOL    ,M ,Q,53.00,53.00,51.00,52.80,52.80,50.99,5,20000,1047200.00,
543622,STML        ,M ,Q,160.00,163.00,160.00,162.30,163.00,160.00,8,15600,2529900.00,
543625,SECURCRED   ,B ,Q,19.40,19.40,18.35,18.51,18.49,18.56,170,13457,251741.00,
543626,EMIL        ,B ,Q,163.55,178.60,161.50,176.65,176.65,162.40,940,48664,8349260.00,
543627,HDFCLOWVOL  ,B ,Q,14.53,15.15,14.53,15.12,15.15,14.90,37,3568,52883.00,
543628,HDFCMOMENT  ,B ,Q,22.77,22.77,22.10,22.49,22.49,22.52,107,6921,155145.00,
543635,PPLPHARMA   ,B ,Q,99.70,100.30,94.95,95.55,95.55,92.55,11925,1622301,158366957.00,
543637,PACE        ,M ,Q,20.00,20.47,19.70,19.70,19.70,19.80,14,38400,765720.00,
543638,TRACXN      ,B ,Q,68.34,71.85,67.90,69.91,70.03,68.33,984,90380,6336739.00,
543643,NARMADA     ,B ,Q,18.60,19.09,18.60,18.99,18.99,18.80,104,452,8552.00,
543644,INFOBEAN    ,B ,Q,452.55,452.55,430.00,438.45,437.45,433.10,275,1740,759833.00,
543645,HPIL        ,T ,Q,108.55,114.95,108.55,114.95,114.95,112.95,5,8,885.00,
543650,DCXINDIA    ,B ,Q,281.75,281.75,270.60,272.20,272.90,283.10,663,18198,5010307.00,
543652,FUSION      ,B ,Q,601.00,613.25,596.50,604.65,604.65,601.95,1611,20318,12252486.00,
543653,BIKAJI      ,B ,Q,472.80,475.65,464.40,468.60,468.65,467.30,694,9268,4360047.00,
543654,MEDANTA     ,B ,Q,762.00,770.00,751.85,762.30,762.30,757.75,1017,7542,5710463.00,
543656,TECHNOPACK  ,M ,Q,87.00,89.42,87.00,89.42,89.42,87.97,2,4000,352840.00,
543657,ACI         ,B ,Q,606.10,606.30,592.60,595.35,595.35,607.65,1953,22412,13386289.00,
543663,FIVESTAR    ,B ,Q,757.10,757.10,712.50,730.05,737.10,736.95,1089,8708,6292875.00,
543664,KAYNES      ,B ,Q,2383.20,2400.05,2325.00,2377.60,2379.00,2379.45,1483,5193,12277668.00,
543666,HDFCPVTBAN  ,B ,Q,223.10,225.71,222.50,225.71,225.71,224.22,10,11,2462.00,
543667,INOXGREEN   ,B ,Q,65.99,65.99,62.36,62.71,63.00,65.37,939,111415,7065856.00,
543668,BBTCL       ,B ,Q,258.00,258.00,246.05,246.35,246.05,246.50,9,70,17368.00,
543669,RUSTOMJEE   ,B ,Q,540.20,549.15,532.00,539.75,542.60,546.50,191,2859,1533513.00,
543670,VINNY       ,T ,Q,3.30,3.44,3.24,3.37,3.41,3.30,125,68607,230390.00,
543671,AAATECH     ,B ,Q,68.89,69.78,63.24,64.49,64.00,64.02,320,39354,2561295.00,
543677,ICICIFIN    ,B ,Q,20.30,20.30,19.99,20.19,20.21,20.30,45,1020,20554.00,
543686,SIRCA       ,B ,Q,378.90,378.90,362.95,363.65,364.95,367.55,304,4223,1559486.00,
543687,DHARMAJ     ,B ,Q,259.00,264.80,253.00,261.65,261.95,256.70,803,17244,4473871.00,
543688,SARVESHWAR  ,T ,Q,4.16,4.45,4.03,4.45,4.45,4.24,508,618968,2649665.00,
543689,UNIPARTS    ,B ,Q,571.75,571.75,549.30,554.20,554.20,560.50,231,2166,1201800.00,
543710,ICICICOMMO  ,B ,Q,62.40,62.61,62.36,62.59,62.59,62.42,14,182,11372.00,
543711,SULA        ,B ,Q,470.45,472.25,463.90,468.95,468.95,469.65,949,11308,5300354.00,
543712,AHL         ,B ,Q,301.95,304.00,295.00,300.25,298.30,299.25,775,256229,77034036.00,
543713,DRONACHRYA  ,M ,Q,198.50,199.00,188.00,188.65,188.00,196.10,217,240000,46160100.00,
543714,LANDMARK    ,B ,Q,748.70,748.70,712.95,716.45,714.00,723.40,979,14518,10446027.00,
543715,IEL         ,T ,Q,9.60,10.36,9.60,10.23,10.23,9.87,135,111108,1112534.00,
543720,KFINTECH    ,B ,Q,456.65,456.65,446.85,451.70,451.70,451.60,429,5563,2505482.00,
543725,ELIN        ,B ,Q,165.05,166.00,162.00,164.20,164.20,165.85,774,23564,3859422.00,
543732,RADIANTCMS  ,B ,Q,94.81,94.81,92.55,92.62,92.62,93.39,248,27812,2594655.00,
543737,AVEER       ,XT,Q,448.00,451.00,445.00,451.00,451.00,455.00,5,71,31847.00,
543738,DSPBANKETF  ,B ,Q,42.99,43.04,42.90,42.90,42.90,43.11,10,69,2961.00,
543743,SAH         ,B ,Q,90.85,93.10,88.90,92.30,92.35,89.00,135,6599,594719.00,
543744,REXSEAL     ,M ,Q,104.00,120.00,104.00,118.90,120.00,100.00,18,19000,2177700.00,
543746,ELIL        ,M ,Q,540.00,540.10,540.00,540.10,540.10,549.95,2,1200,648060.00,
543747,KAMOPAINTS  ,T ,Q,138.20,145.00,135.60,145.00,145.00,138.20,126,8138,1145810.00,
543748,AARTIPHARM  ,B ,Q,400.30,408.00,388.50,391.10,391.10,403.45,1373,12091,4744351.00,
